User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Dylan Davies","Lilly Smith",Carer,"2021-12-08 10:16:53",987,Incoming,93
"Dylan Davies","Eva Edwards",Carer,"2021-11-23 10:12:32",482,Outgoing,87
"Dylan Davies","Lexi Bell",Carer,"2021-11-19 02:44:49",2,Incoming,4
"Dylan Davies","Adam Ross",Carer,"2021-11-10 09:49:50",134,Incoming,45
"Dylan Davies","Ashley Miller",Nurse,"2022-01-02 12:39:23",761,Outgoing,57
"Dylan Davies","Ruth Baker",Carer,"2021-11-21 09:39:34",841,Incoming,50
"Dylan Davies","Lexi Bell",Carer,"2021-11-03 12:17:05",1,Incoming,46
"Dylan Davies","Alexa Wilkinson",Nurse,"2021-11-22 10:44:21",371,Outgoing,77
"Dylan Davies","Zoe Thomas",Carer,"2021-11-07 02:56:18",830,Outgoing,16
"Dylan Davies","Florence Lee",Carer,"2021-12-21 08:25:10",572,Outgoing,20
"Dylan Davies","Alice Shaw",Carer,"2021-12-23 11:16:45",177,Incoming,100
"Dylan Davies","Florence Stevens",Nurse,"2021-12-22 12:30:03",635,Outgoing,6
"Dylan Davies","Jade Ellis",Carer,"2021-11-05 01:15:20",608,Outgoing,62
"Dylan Davies","Alice Lloyd",Carer,"2021-11-15 04:58:49",899,Outgoing,82
"Dylan Davies","Alexa Wilkinson",Nurse,"2021-12-23 04:14:47",249,Outgoing,29
"Dylan Davies","Reece Mitchell",Nurse,"2021-11-24 02:40:46",513,Incoming,25
"Dylan Davies","Mandy Parker",Carer,"2021-12-14 01:57:21",702,Outgoing,48
"Dylan Davies","Maisie Robinson",Nurse,"2021-11-16 01:58:11",691,Outgoing,76
"Dylan Davies","Lilly Smith",Carer,"2021-12-16 12:03:55",669,Incoming,100
"Dylan Davies","Victoria Hill",Nurse,"2021-11-27 04:59:12",256,Incoming,12
"Dylan Davies","Maisie Robinson",Nurse,"2021-12-11 06:21:54",808,Outgoing,74
"Dylan Davies","Victoria Hill",Nurse,"2021-11-04 12:37:29",861,Outgoing,32
"Dylan Davies","Ella Johnson",Nurse,"2021-12-20 03:54:28",954,Incoming,81
"Dylan Davies","Claire Morgan",Carer,"2021-12-29 12:50:50",828,Incoming,74
"Dylan Davies","Wayne James",Nurse,"2021-12-31 05:52:57",4488,Outgoing,22
"Dylan Davies","Amy Graham",Carer,"2022-01-01 12:42:34",1345,Outgoing,40
"Dylan Davies","Andy Rose",Carer,"2021-12-28 07:50:27",9376,Outgoing,11
"Dylan Davies","Christian Anderson",Carer,"2021-12-31 12:21:31",2974,Outgoing,4
"Dylan Davies","Ashley Miller",Nurse,"2022-01-05 04:26:55",8564,Incoming,81
"Dylan Davies","Adrian Turner",Carer,"2022-01-02 05:41:19",3862,Incoming,86
"Dylan Davies","Gordon Collins",Nurse,"2022-01-02 08:57:09",7503,Outgoing,1
"Dylan Davies","Ruth Bailey",Carer,"2021-12-28 07:46:27",289,Outgoing,56
"Dylan Davies","Ruth Bailey",Carer,"2021-12-28 06:58:37",4102,Outgoing,19
"Dylan Davies","Matthew Walker",Carer,"2022-01-03 05:24:17",108,Outgoing,31
"Dylan Davies","Candice Campbell",Nurse,"2021-12-30 08:21:24",9327,Incoming,27
"Dylan Davies","Victoria Hill",Nurse,"2022-01-02 10:40:06",8184,Incoming,78
"Dylan Davies","Jackson Ward",Nurse,"2021-12-31 09:23:30",5087,Outgoing,19
"Dylan Davies","Rachel Davies",Carer,"2021-12-31 03:42:59",5618,Incoming,37
"Dylan Davies","Paula Anderson",Carer,"2022-01-02 12:48:42",1270,Incoming,2
"Dylan Davies","Florence Lee",Carer,"2021-12-30 02:54:21",2058,Incoming,26
"Dylan Davies","Callum Rose",Nurse,"2022-01-04 05:57:39",6114,Outgoing,5
"Dylan Davies","Ella Johnson",Nurse,"2022-01-04 09:21:02",3097,Outgoing,98
"Dylan Davies","Craig Cox",Nurse,"2021-12-27 09:45:07",7470,Outgoing,45
"Dylan Davies","Lilly Smith",Carer,"2022-01-04 09:12:34",6111,Incoming,20
"Dylan Davies","Jackson Ward",Nurse,"2022-01-02 03:34:17",8972,Incoming,40
"Dylan Davies","Melissa Watson",Carer,"2022-01-04 12:20:08",2100,Incoming,29
"Dylan Davies","Florence Lee",Carer,"2022-01-03 06:36:36",1757,Outgoing,1
"Dylan Davies","Gordon Collins",Nurse,"2021-12-29 12:28:58",8379,Incoming,34
"Dylan Davies","James Simpson",Carer,"2022-01-04 08:34:11",6990,Outgoing,17
"Dylan Davies","Ethan Hughes",Nurse,"2021-12-30 03:51:25",1088,Incoming,65
"Dylan Davies","Adam Ross",Carer,"2021-12-31 11:20:09",5046,Incoming,47
"Dylan Davies","Amy Graham",Carer,"2021-12-29 05:09:19",4032,Outgoing,1
"Dylan Davies","Alice Shaw",Carer,"2022-01-04 08:12:46",3446,Outgoing,7
"Dylan Davies","Lizzie Murphy",Nurse,"2022-01-01 05:53:34",9145,Incoming,17
"Dylan Davies","Toby Russell",Nurse,"2022-01-01 09:48:38",6117,Incoming,10
"Dylan Davies","Lexi Bell",Carer,"2021-12-28 07:10:35",1540,Incoming,22
"Dylan Davies","Lexi Cox",Carer,"2021-12-27 10:01:41",5460,Outgoing,38
"Dylan Davies","Adam Ross",Carer,"2021-12-29 07:00:44",5084,Outgoing,32
"Dylan Davies","Victoria Hill",Nurse,"2021-12-31 09:09:45",5497,Incoming,54
"Dylan Davies","Ruth Baker",Carer,"2022-01-01 05:09:06",5251,Outgoing,21
"Dylan Davies","Maisie Robinson",Nurse,"2022-01-02 09:55:03",1984,Incoming,60
"Dylan Davies","Matthew Walker",Carer,"2022-01-02 09:04:15",6790,Outgoing,7
"Dylan Davies","Chloe Wright",Carer,"2022-01-03 04:26:04",3304,Incoming,98
"Dylan Davies","Gordon Collins",Nurse,"2021-12-28 12:09:36",5957,Incoming,13
"Dylan Davies","William Butler",Nurse,"2021-12-29 11:55:58",1473,Incoming,93
"Dylan Davies","Chloe Wright",Carer,"2021-12-30 06:41:01",5211,Incoming,81
"Aaron King","Martin Marshall",Carer,"2021-11-22 01:45:15",215,Incoming,95
"Aaron King","Ruth Bailey",Carer,"2021-12-30 12:31:39",777,Incoming,4
"Aaron King","Florence Stevens",Nurse,"2021-11-11 02:30:57",623,Incoming,2
"Aaron King","Candice Holmes",Nurse,"2021-12-26 08:05:56",442,Incoming,86
"Aaron King","Grant Gray",Nurse,"2021-12-03 10:29:42",885,Outgoing,47
"Aaron King","Maisie Robinson",Nurse,"2021-12-24 09:55:22",141,Incoming,97
"Aaron King","Lexi Cox",Nurse,"2021-12-12 05:24:56",70,Outgoing,56
"Aaron King","Helena Richardson",Nurse,"2021-11-09 01:13:32",894,Incoming,63
"Aaron King","Arthur Turner",Nurse,"2021-12-12 02:19:53",846,Outgoing,99
"Aaron King","Max Holmes",Carer,"2021-12-30 11:38:23",665,Outgoing,78
"Aaron King","Max Holmes",Carer,"2021-11-19 11:25:09",47,Incoming,23
"Aaron King","Candice Holmes",Nurse,"2021-12-27 07:03:43",787,Outgoing,23
"Aaron King","Oliver Thompson",Carer,"2021-12-01 01:59:19",424,Outgoing,65
"Aaron King","Darren Wilson",Carer,"2021-11-24 06:18:37",811,Incoming,34
"Aaron King","Dennis Kelly",Nurse,"2021-11-17 09:35:47",501,Incoming,91
"Aaron King","Jacob Carter",Nurse,"2021-11-14 02:00:48",807,Incoming,26
"Aaron King","Chloe Wright",Carer,"2021-11-27 08:28:36",756,Incoming,72
"Aaron King","Zoe Thomas",Carer,"2021-12-01 02:19:38",165,Incoming,13
"Aaron King","Darren Wilson",Carer,"2021-12-09 01:14:24",638,Incoming,78
"Aaron King","Matthew Walker",Carer,"2021-11-28 02:38:35",459,Incoming,20
"Aaron King","Jackson Ward",Nurse,"2021-12-09 06:36:26",10,Incoming,97
"Aaron King","Yvette King",Nurse,"2021-11-24 07:09:00",911,Outgoing,40
"Aaron King","Harrison Davis",Nurse,"2021-12-08 03:11:14",574,Incoming,37
"Aaron King","Florence Stevens",Nurse,"2022-01-03 01:39:59",765,Outgoing,61
"Aaron King","Ella Johnson",Nurse,"2021-12-22 02:42:11",474,Incoming,63
"Aaron King","Ella Johnson",Nurse,"2021-12-09 07:54:20",720,Outgoing,34
"Aaron King","Paula Fox",Nurse,"2021-12-06 08:09:01",202,Outgoing,50
"Aaron King","Adam Ross",Carer,"2021-11-13 04:14:46",452,Incoming,21
"Aaron King","Kelly Graham",Nurse,"2021-11-05 07:24:16",310,Incoming,68
"Aaron King","Aaron Morris",Carer,"2021-11-25 10:57:13",800,Outgoing,33
"Aaron King","Arthur Turner",Nurse,"2021-11-28 11:50:38",450,Outgoing,3
"Aaron King","Claire Morgan",Carer,"2021-12-21 01:34:07",27,Outgoing,7
"Aaron King","Lewis Ellis",Nurse,"2021-11-24 10:21:00",63,Outgoing,14
"Aaron King","Lexi Cox",Nurse,"2021-12-26 05:02:16",293,Incoming,3
"Aaron King","Brandon King",Carer,"2021-11-11 12:27:50",20,Incoming,78
"Aaron King","Zoe Thomas",Carer,"2021-12-16 03:19:35",474,Incoming,95
"Aaron King","Adrian Turner",Carer,"2021-12-22 10:32:49",676,Incoming,92
"Aaron King","Lexi Cox",Nurse,"2021-11-24 12:26:52",266,Outgoing,49
"Aaron King","Alice Lloyd",Carer,"2021-11-23 10:34:32",609,Outgoing,21
"Aaron King","Paul Miller",Carer,"2021-12-01 09:16:15",730,Incoming,62
"Aaron King","Holly Morris",Carer,"2021-11-04 01:08:08",278,Incoming,25
"Aaron King","Paul Miller",Carer,"2021-11-14 05:28:08",244,Incoming,21
"Aaron King","William Butler",Nurse,"2021-12-10 12:11:23",264,Incoming,25
"Aaron King","Molly Edwards",Nurse,"2021-11-04 02:00:00",695,Outgoing,34
"Aaron King","Damien Wright",Nurse,"2021-12-19 06:21:36",245,Outgoing,70
"Aaron King","Amy Graham",Carer,"2021-11-27 10:36:56",101,Outgoing,47
"Aaron King","Alan Miller",Carer,"2021-12-15 12:39:44",255,Outgoing,75
"Aaron King","James Simpson",Carer,"2021-11-30 12:47:13",235,Incoming,84
"Aaron King","Harley Anderson",Nurse,"2021-12-12 01:14:44",63,Incoming,77
"Aaron King","Jennifer Thompson",Carer,"2022-01-03 01:51:55",620,Outgoing,24
"Aaron King","Paula Fox",Nurse,"2021-11-05 05:18:20",200,Incoming,20
"Aaron King","Holly Morris",Carer,"2021-12-22 09:19:51",564,Outgoing,41
"Aaron King","Eva Edwards",Carer,"2021-12-26 10:58:48",338,Outgoing,3
"Aaron King","Helena Richardson",Nurse,"2021-11-05 12:07:40",851,Incoming,20
"Aaron King","Emily Morris",Nurse,"2021-12-05 06:07:37",703,Outgoing,71
"Aaron King","Philip Watson",Nurse,"2021-11-23 11:49:14",339,Outgoing,29
"Aaron King","Gordon Collins",Nurse,"2021-11-03 03:28:17",361,Incoming,98
"Aaron King","Isabella Davies",Nurse,"2021-12-28 01:25:49",310,Incoming,56
"Aaron King","Andy Rose",Carer,"2021-11-14 02:35:25",727,Outgoing,85
"Aaron King","Grant Gray",Nurse,"2021-12-06 07:21:41",1,Incoming,89
"Aaron King","Victoria Hill",Nurse,"2021-11-09 12:40:42",369,Outgoing,33
"Aaron King","Rowena Reynolds",Carer,"2022-01-01 02:58:41",943,Incoming,9
"Aaron King","Brandon King",Carer,"2022-01-03 09:16:36",725,Outgoing,51
"Aaron King","Tanya Wilkinson",Carer,"2021-11-28 04:15:23",214,Outgoing,58
"Aaron King","Isabella Davies",Nurse,"2021-11-26 09:37:12",486,Outgoing,100
"Aaron King","Zoe Powell",Nurse,"2021-12-02 04:41:13",176,Outgoing,82
"Aaron King","Aaron Morris",Carer,"2021-12-23 05:47:23",896,Incoming,38
"Aaron King","Holly Morris",Carer,"2021-11-04 03:14:46",989,Outgoing,63
"Aaron King","Kelly Graham",Nurse,"2021-12-30 02:06:05",986,Incoming,57
"Aaron King","Andrew Wood",Carer,"2021-11-06 06:39:53",395,Incoming,40
"Aaron King","Craig Cox",Nurse,"2021-11-27 02:52:29",818,Incoming,36
"Aaron King","Zoe Thomas",Carer,"2021-12-28 03:52:59",760,Outgoing,54
"Aaron King","Melissa Watson",Carer,"2021-11-26 02:33:50",468,Incoming,72
"Aaron King","Alexa Wilkinson",Nurse,"2021-11-08 06:41:05",557,Incoming,93
"Aaron King","Eva Edwards",Carer,"2021-12-30 04:37:55",692,Outgoing,28
"Aaron King","Chloe Wright",Carer,"2021-12-20 11:28:23",273,Outgoing,89
"Aaron King","Harley Anderson",Nurse,"2022-01-02 07:25:57",926,Outgoing,52
"Aaron King","William Butler",Nurse,"2021-11-13 04:11:04",154,Incoming,29
"Aaron King","Chloe Wright",Carer,"2021-11-18 06:38:08",368,Incoming,95
"Aaron King","Ashley Miller",Nurse,"2021-11-10 12:01:32",769,Outgoing,39
"Aaron King","Andrew Wood",Carer,"2021-12-24 07:37:26",475,Outgoing,77
"Aaron King","Grant Gray",Nurse,"2021-11-14 07:32:31",259,Incoming,24
"Aaron King","Lizzie Murphy",Nurse,"2021-11-10 02:20:56",494,Incoming,20
"Aaron King","Lexi Cox",Nurse,"2021-12-16 07:38:36",797,Incoming,74
"Aaron King","Lexi Cox",Nurse,"2021-12-05 07:22:18",378,Outgoing,21
"Aaron King","Tanya Campbell",Carer,"2021-11-08 03:51:51",338,Incoming,96
"Aaron King","Jade Ellis",Carer,"2021-12-04 07:26:06",681,Outgoing,71
"Aaron King","Bradley Saunders",Carer,"2021-12-24 02:54:22",346,Incoming,19
"Aaron King","Reece Mitchell",Nurse,"2021-11-17 02:12:20",964,Incoming,72
"Aaron King","Lilly Smith",Carer,"2021-12-08 07:50:03",262,Incoming,37
"Aaron King","Lewis Ellis",Nurse,"2021-11-25 04:01:44",537,Incoming,37
"Aaron King","Ethan Hughes",Nurse,"2021-11-11 05:14:04",251,Incoming,18
"Aaron King","Wendy Saunders",Nurse,"2021-12-31 09:15:30",278,Incoming,9
"Aaron King","Mandy Parker",Carer,"2021-12-04 09:41:21",83,Outgoing,43
"Aaron King","Amanda Hunt",Carer,"2021-11-14 07:37:54",380,Incoming,90
"Aaron King","Stephen Ellis",Nurse,"2021-11-29 09:29:46",277,Outgoing,49
"Aaron King","James Simpson",Carer,"2021-12-26 11:36:54",172,Incoming,8
"Aaron King","Lexi Bell",Carer,"2021-12-10 04:12:53",752,Outgoing,5
"Aaron King","Greg Murphy",Nurse,"2021-11-11 10:38:49",890,Incoming,87
"Aaron King","Arthur Turner",Nurse,"2021-11-15 06:08:47",695,Outgoing,41
"Aaron King","Lily Richards",Carer,"2021-12-10 03:37:36",738,Incoming,98
"Aaron King","Rachel Davies",Carer,"2021-12-26 11:37:15",66,Outgoing,13
"Aaron King","Dennis Allen",Nurse,"2021-12-09 11:51:33",807,Incoming,83
"Aaron King","Jennifer Thompson",Carer,"2021-12-26 09:24:44",746,Outgoing,51
"Aaron King","Christian Anderson",Carer,"2021-12-18 11:58:38",272,Incoming,80
"Aaron King","Toby Russell",Nurse,"2021-12-11 01:00:19",529,Incoming,32
"Aaron King","Alice Lloyd",Carer,"2021-12-11 08:43:34",162,Outgoing,33
"Aaron King","Lily Richards",Carer,"2021-12-18 12:26:48",659,Outgoing,50
"Aaron King","Noah Marshall",Carer,"2021-12-02 09:25:16",30,Incoming,24
"Aaron King","Martin Marshall",Carer,"2021-11-12 08:24:02",943,Incoming,67
"Aaron King","Amy Graham",Carer,"2021-11-04 11:26:44",498,Incoming,2
"Aaron King","Adrian Turner",Carer,"2021-11-14 10:14:34",390,Outgoing,15
"Aaron King","Ruth Baker",Carer,"2021-12-21 02:53:44",621,Outgoing,59
"Aaron King","Yvette King",Nurse,"2021-11-19 11:08:33",275,Incoming,1
"Aaron King","Helena Richardson",Nurse,"2021-11-14 11:57:22",29,Outgoing,56
"Aaron King","Ruth Bailey",Carer,"2021-12-03 08:31:15",754,Outgoing,83
"Aaron King","Arthur Turner",Nurse,"2021-12-12 05:53:07",966,Incoming,81
"Aaron King","Damien Wright",Nurse,"2021-11-10 01:05:32",115,Incoming,61
"Aaron King","Melissa Chapman",Carer,"2021-11-23 12:32:34",86,Outgoing,2
"Aaron King","Rowena Reynolds",Carer,"2021-11-21 07:02:55",598,Outgoing,64
"Aaron King","Tanya Wilkinson",Carer,"2021-11-05 11:46:27",494,Incoming,12
"Aaron King","Callum Rose",Nurse,"2021-12-02 08:47:30",566,Incoming,93
"Aaron King","Ellie Simpson",Carer,"2021-11-26 11:13:31",503,Outgoing,95
"Aaron King","Stephen Ellis",Nurse,"2021-12-28 05:43:14",604,Outgoing,58
"Aaron King","Ruth Baker",Carer,"2021-12-26 03:32:27",806,Outgoing,12
"Aaron King","Craig Cox",Nurse,"2021-12-24 05:33:19",517,Incoming,93
"Aaron King","Rowena Reynolds",Carer,"2021-12-11 09:28:47",703,Incoming,97
"Aaron King","Ella Johnson",Nurse,"2021-11-26 09:22:39",637,Outgoing,63
"Aaron King","Reece Mitchell",Nurse,"2021-12-18 08:13:38",276,Incoming,45
"Aaron King","Alice Shaw",Carer,"2021-12-26 12:31:08",344,Outgoing,77
"Aaron King","Lewis Ellis",Nurse,"2021-11-14 09:21:02",335,Incoming,77
"Aaron King","Brandon King",Carer,"2021-11-26 05:43:56",758,Incoming,84
"Aaron King","Alice Shaw",Carer,"2021-11-28 09:04:24",827,Outgoing,27
"Aaron King","Adam Ross",Carer,"2021-11-19 01:16:33",16,Incoming,92
"Aaron King","Paula Fox",Nurse,"2021-11-20 04:14:19",530,Outgoing,100
"Aaron King","Eva Edwards",Carer,"2021-11-18 03:48:18",174,Outgoing,94
"Aaron King","Ruth Baker",Carer,"2021-12-05 04:42:13",600,Outgoing,49
"Aaron King","James Simpson",Carer,"2021-11-24 11:15:31",848,Outgoing,45
"Aaron King","Toby Russell",Nurse,"2021-12-31 02:16:25",888,Outgoing,87
"Aaron King","James Simpson",Carer,"2021-12-19 04:27:01",356,Incoming,58
"Aaron King","Rachel Davies",Carer,"2021-11-13 06:50:54",667,Incoming,21
"Aaron King","Candice Holmes",Nurse,"2021-11-09 07:17:05",351,Outgoing,37
"Aaron King","Alice Lloyd",Carer,"2021-12-17 10:05:30",707,Outgoing,20
"Aaron King","Jake Reid",Nurse,"2021-11-12 07:00:50",224,Outgoing,100
"Aaron King","Lewis Ellis",Nurse,"2021-11-21 12:06:10",131,Outgoing,5
"Aaron King","Melissa Watson",Carer,"2021-11-25 12:21:28",776,Outgoing,21
"Aaron King","Tim Marshall",Nurse,"2021-11-17 09:47:50",154,Outgoing,82
"Aaron King","Stephen Ellis",Nurse,"2021-12-22 05:21:11",755,Outgoing,35
"Aaron King","Oliver Thompson",Carer,"2021-12-15 09:25:56",68,Incoming,62
"Aaron King","Brandon Baker",Carer,"2021-11-18 12:57:03",620,Outgoing,90
"Aaron King","Andy Rose",Carer,"2021-11-09 04:53:21",855,Incoming,62
"Aaron King","Oliver Thompson",Carer,"2021-11-24 01:33:54",526,Outgoing,68
"Aaron King","Helena Richardson",Nurse,"2021-11-21 02:13:23",892,Outgoing,44
"Aaron King","Stephen Ellis",Nurse,"2021-11-11 01:28:22",979,Incoming,14
"Aaron King","Harrison Davis",Nurse,"2021-11-21 05:19:36",966,Outgoing,26
"Aaron King","Dennis Allen",Nurse,"2021-11-18 03:36:14",737,Outgoing,15
"Aaron King","Brandon Baker",Carer,"2021-11-08 05:24:58",987,Outgoing,97
"Aaron King","Kelly Graham",Nurse,"2021-11-21 07:03:35",8,Outgoing,67
"Aaron King","Adam Ross",Carer,"2021-12-07 11:31:26",581,Outgoing,42
"Aaron King","Emily Morris",Nurse,"2021-12-27 10:06:59",754,Incoming,37
"Aaron King","Ashley Miller",Nurse,"2021-12-13 04:37:42",864,Outgoing,14
"Aaron King","Lewis Ellis",Nurse,"2021-11-29 05:59:42",438,Outgoing,62
"Aaron King","Eva Edwards",Carer,"2021-12-13 11:49:33",586,Incoming,18
"Aaron King","James Simpson",Carer,"2021-11-10 10:27:29",502,Incoming,8
"Aaron King","Callum Rose",Nurse,"2021-11-05 12:42:09",23,Outgoing,88
"Aaron King","Tanya Wilkinson",Carer,"2021-11-09 12:01:41",458,Incoming,82
"Aaron King","Ruth Collins",Nurse,"2021-11-27 07:34:46",226,Outgoing,56
"Aaron King","Dominic Marshall",Nurse,"2021-12-28 03:56:01",404,Incoming,14
"Aaron King","Toby Russell",Nurse,"2021-11-14 02:30:32",834,Outgoing,60
"Aaron King","Emily Morris",Nurse,"2021-12-04 08:51:22",72,Incoming,58
"Aaron King","Tanya Campbell",Carer,"2021-11-15 10:18:54",782,Outgoing,62
"Aaron King","Molly Edwards",Nurse,"2021-12-26 07:15:57",919,Incoming,28
"Aaron King","Greg Murphy",Nurse,"2021-11-04 08:45:08",822,Outgoing,49
"Aaron King","Philip Watson",Nurse,"2021-12-29 07:07:59",876,Outgoing,44
"Aaron King","Maisie Robinson",Nurse,"2021-11-30 09:54:49",770,Outgoing,45
"Aaron King","Adrian Turner",Carer,"2021-11-16 10:49:05",434,Outgoing,15
"Aaron King","Harley Anderson",Nurse,"2021-12-08 06:37:38",324,Incoming,92
"Aaron King","Darren Wilson",Carer,"2021-12-20 01:19:50",788,Incoming,18
"Aaron King","Tara Patel",Carer,"2021-12-07 11:02:51",421,Outgoing,74
"Aaron King","Jennifer Thompson",Carer,"2021-12-27 07:02:45",337,Outgoing,1
"Aaron King","Elliot Stewart",Nurse,"2021-11-20 09:07:44",771,Outgoing,41
"Aaron King","Tim Marshall",Nurse,"2021-11-20 02:41:06",951,Incoming,80
"Aaron King","Amy Graham",Carer,"2021-12-02 11:00:43",357,Incoming,44
"Aaron King","Jade Ellis",Carer,"2021-12-26 02:44:35",324,Outgoing,60
"Aaron King","Lexi Cox",Carer,"2021-11-05 09:07:42",662,Outgoing,91
"Aaron King","Aaron Morris",Carer,"2021-11-20 08:19:00",239,Outgoing,70
"Aaron King","Martin Marshall",Carer,"2021-11-30 03:26:01",670,Incoming,75
"Aaron King","Paula Anderson",Carer,"2021-12-07 10:07:05",595,Outgoing,48
"Aaron King","Ashley Holmes",Carer,"2021-11-18 12:44:10",257,Incoming,6
"Aaron King","Candice Holmes",Nurse,"2022-01-02 09:13:15",481,Incoming,2
"Aaron King","Candice Campbell",Nurse,"2021-11-08 06:32:30",137,Outgoing,37
"Aaron King","Andrew Wood",Carer,"2021-11-25 04:44:06",181,Outgoing,23
"Aaron King","Helena Richardson",Nurse,"2021-12-30 11:59:20",324,Incoming,50
"Aaron King","Oliver Thompson",Carer,"2021-11-27 10:51:34",423,Incoming,91
"Aaron King","Martin Marshall",Carer,"2021-11-24 05:15:55",168,Outgoing,52
"Aaron King","Toby Russell",Nurse,"2021-11-12 01:32:22",922,Incoming,31
"Aaron King","Ella Johnson",Nurse,"2021-11-15 01:32:14",929,Incoming,69
"Aaron King","Jake Reid",Nurse,"2021-11-10 05:06:36",966,Incoming,13
"Aaron King","Christian Anderson",Carer,"2021-12-04 10:24:32",510,Outgoing,41
"Aaron King","Adam Ross",Carer,"2021-12-20 04:29:08",940,Outgoing,100
"Aaron King","Ashley Holmes",Carer,"2021-11-17 02:40:12",303,Incoming,49
"Aaron King","Paula Anderson",Carer,"2021-11-10 05:38:22",683,Incoming,41
"Aaron King","Oliver Thompson",Carer,"2021-11-08 01:14:29",975,Incoming,81
"Aaron King","Layla Edwards",Nurse,"2021-12-04 12:15:27",380,Incoming,17
"Aaron King","Amy Graham",Carer,"2022-01-05 08:55:47",2263,Outgoing,2
"Aaron King","Molly Edwards",Nurse,"2021-12-31 06:06:16",4306,Outgoing,94
"Aaron King","Ruth Collins",Nurse,"2022-01-02 09:48:26",4900,Incoming,66
"Aaron King","Mark Davis",Nurse,"2021-12-29 02:56:06",8480,Outgoing,50
"Aaron King","Maisie Robinson",Nurse,"2021-12-28 01:07:30",8179,Incoming,33
"Aaron King","Victoria Hill",Nurse,"2021-12-28 08:44:06",4792,Outgoing,46
"Aaron King","Noah Marshall",Carer,"2022-01-03 08:45:27",6489,Incoming,63
"Aaron King","Wayne James",Nurse,"2022-01-02 11:23:33",3074,Incoming,42
"Aaron King","Noah Marshall",Carer,"2021-12-31 02:02:03",1510,Incoming,74
"Aaron King","Adrian Turner",Carer,"2021-12-29 05:37:30",7309,Incoming,24
"Aaron King","Brandon King",Carer,"2022-01-02 09:02:02",8878,Incoming,61
"Aaron King","Louis Powell",Nurse,"2022-01-04 06:41:41",6969,Incoming,87
"Aaron King","Alfie Kennedy",Nurse,"2022-01-03 04:17:41",3104,Incoming,66
"Aaron King","Zoe Powell",Nurse,"2022-01-02 11:44:27",2129,Incoming,17
"Aaron King","Wayne James",Nurse,"2022-01-02 03:13:21",2475,Incoming,27
"Aaron King","Philip Watson",Nurse,"2021-12-31 07:22:17",7820,Incoming,36
"Aaron King","Tara Patel",Carer,"2022-01-02 09:39:50",9294,Incoming,2
"Aaron King","Christian Anderson",Carer,"2021-12-31 10:00:35",811,Outgoing,12
"Aaron King","Toby Russell",Nurse,"2021-12-31 12:14:45",8476,Outgoing,54
"Aaron King","Toby Russell",Nurse,"2021-12-31 02:13:51",8795,Outgoing,99
"Aaron King","Christian Anderson",Carer,"2022-01-01 04:18:07",7643,Outgoing,91
"Aaron King","Andrew Wood",Carer,"2021-12-29 12:06:00",7962,Outgoing,56
"Aaron King","Lexi Cox",Carer,"2022-01-03 10:44:38",6151,Outgoing,98
"Aaron King","Darren Wilson",Carer,"2022-01-03 07:58:35",1751,Incoming,20
"Aaron King","Bradley Saunders",Carer,"2022-01-01 07:39:51",4069,Outgoing,9
"Aaron King","Paul Miller",Carer,"2021-12-28 05:24:30",212,Outgoing,93
"Aaron King","Isabel Griffiths",Nurse,"2021-12-29 11:48:45",6958,Incoming,77
"Aaron King","Lizzie Murphy",Nurse,"2021-12-28 01:39:09",3329,Outgoing,8
"Aaron King","Ashley Holmes",Carer,"2021-12-29 03:27:29",5862,Outgoing,51
"Aaron King","Jade Ellis",Carer,"2021-12-30 03:18:40",6836,Outgoing,44
"Aaron King","Kelly Graham",Nurse,"2022-01-02 05:20:35",2925,Outgoing,54
"Aaron King","Gordon Collins",Nurse,"2021-12-30 08:39:28",8869,Incoming,93
